1.160000 44.000000 -7.277318
1.160000 45.000000 -7.642789
1.160000 46.000000 -8.012980
1.160000 47.000000 -8.387791
1.160000 48.000000 -8.767125
1.160000 49.000000 -9.150891
1.160000 50.000000 -9.538999

1.180000 0.000000 0.000000
1.180000 1.000000 0.372912
1.180000 2.000000 0.640914
1.180000 3.000000 0.837735
1.180000 4.000000 0.980798
1.180000 5.000000 1.080709
1.180000 6.000000 1.144590
1.180000 7.000000 1.177554
1.180000 8.000000 1.183444
1.180000 9.000000 1.165256
1.180000 10.000000 1.125388
1.180000 11.000000 1.065807
1.180000 12.000000 0.988151
1.180000 13.000000 0.893807
1.180000 14.000000 0.783967
1.180000 15.000000 0.659660
1.180000 16.000000 0.521791
1.180000 17.000000 0.371155
1.180000 18.000000 0.208462
1.180000 19.000000 0.034345
1.180000 20.000000 -0.150624
1.180000 21.000000 -0.345930
1.180000 22.000000 -0.551103
1.180000 23.000000 -0.765714
1.180000 24.000000 -0.989370
1.180000 25.000000 -1.221710
1.180000 26.000000 -1.462400
1.180000 27.000000 -1.711130
1.180000 28.000000 -1.967614
1.180000 29.000000 -2.231584
1.180000 30.000000 -2.502791
1.180000 31.000000 -2.781002
1.180000 32.000000 -3.065997
1.180000 33.000000 -3.357572
1.180000 34.000000 -3.655532
1.180000 35.000000 -3.959696
1.180000 36.000000 -4.269891
1.180000 37.000000 -4.585954
1.180000 38.000000 -4.907731
1.180000 39.000000 -5.235075
1.180000 40.000000 -5.567847
1.180000 41.000000 -5.905915
1.180000 42.000000 -6.249152
1.180000 43.000000 -6.597439
1.180000 44.000000 -6.950661
1.180000 45.000000 -7.308708
1.180000 46.000000 -7.671475
1.180000 47.000000 -8.038862
1.180000 48.000000 -8.410772
1.180000 49.000000 -8.787114
1.180000 50.000000 -9.167798

1.200000 0.000000 0.000000
1.200000 1.000000 0.380211
1.200000 2.000000 0.655512
1.200000 3.000000 0.859632
1.200000 4.000000 1.009995
1.200000 5.000000 1.117205
1.200000 6.000000 1.188386
1.200000 7.000000 1.228649
1.200000 8.000000 1.241838
1.200000 9.000000 1.230949
1.200000 10.000000 1.198381
1.200000 11.000000 1.146099
1.200000 12.000000 1.075742
1.200000 13.000000 0.988698
1.200000 14.000000 0.886156
1.200000 15.000000 0.769149
1.200000 16.000000 0.638578
1.200000 17.000000 0.495242
1.200000 18.000000 0.339848
1.200000 19.000000 0.173031
1.200000 20.000000 -0.004639
1.200000 21.000000 -0.192646
1.200000 22.000000 -0.390520
1.200000 23.000000 -0.597832
1.200000 24.000000 -0.814189
1.200000 25.000000 -1.039229
1.200000 26.000000 -1.272620
1.200000 27.000000 -1.514051
1.200000 28.000000 -1.763235
1.200000 29.000000 -2.019906
1.200000 30.000000 -2.283814
1.200000 31.000000 -2.554726
1.200000 32.000000 -2.832422
1.200000 33.000000 -3.116697
1.200000 34.000000 -3.407358
1.200000 35.000000 -3.704223
1.200000 36.000000 -4.007118
1.200000 37.000000 -4.315882
1.200000 38.000000 -4.630360
1.200000 39.000000 -4.950404
1.200000 40.000000 -5.275877
1.200000 41.000000 -5.606646
1.200000 42.000000 -5.942584
1.200000 43.000000 -6.283572
1.200000 44.000000 -6.629495
1.200000 45.000000 -6.980242
1.200000 46.000000 -7.335710
1.200000 47.000000 -7.695798
1.200000 48.000000 -8.060409
1.200000 49.000000 -8.429451
1.200000 50.000000 -8.802837

1.220000 0.000000 0.000000
1.220000 1.000000 0.387390
1.220000 2.000000 0.669870
1.220000 3.000000 0.881168
1.220000 4.000000 1.038709
1.220000 5.000000 1.153098
1.220000 6.000000 1.231457
1.220000 7.000000 1.278899
1.220000 8.000000 1.299267
1.220000 9.000000 1.295556
1.220000 10.000000 1.270166
1.220000 11.000000 1.225063
1.220000 12.000000 1.161885
1.220000 13.000000 1.082019
1.220000 14.000000 0.986656
1.220000 15.000000 0.876827
1.220000 16.000000 0.753436
1.220000 17.000000 0.617278
1.220000 18.000000 0.469063
1.220000 19.000000 0.309424
1.220000 20.000000 0.138932
1.220000 21.000000 -0.041896
1.220000 22.000000 -0.232591
1.220000 23.000000 -0.432724
1.220000 24.000000 -0.641903
1.220000 25.000000 -0.859765
1.220000 26.000000 -1.085976
1.220000 27.000000 -1.320229
1.220000 28.000000 -1.562235
1.220000 29.000000 -1.811727
1.220000 30.000000 -2.068457
1.220000 31.000000 -2.332189
1.220000 32.000000 -2.602707
1.220000 33.000000 -2.879804
1.220000 34.000000 -3.163286
1.220000 35.000000 -3.452972
1.220000 36.000000 -3.748689
1.220000 37.000000 -4.050275
1.220000 38.000000 -4.357573
1.220000 39.000000 -4.670440
1.220000 40.000000 -4.988734
1.220000 41.000000 -5.312324
1.220000 42.000000 -5.641084
1.220000 43.000000 -5.974893
1.220000 44.000000 -6.313637
1.220000 45.000000 -6.657206
1.220000 46.000000 -7.005495
1.220000 47.000000 -7.358404
1.220000 48.000000 -7.715837
1.220000 49.000000 -8.077701
1.220000 50.000000 -8.443907

1.240000 0.000000 0.000000
1.240000 1.000000 0.394452
1.240000 2.000000 0.683993
1.240000 3.000000 0.902354
1.240000 4.000000 1.066956
1.240000 5.000000 1.188407
1.240000 6.000000 1.273828
1.240000 7.000000 1.328332
1.240000 8.000000 1.355762
1.240000 9.000000 1.359113
1.240000 10.000000 1.340785
1.240000 11.000000 1.302743
1.240000 12.000000 1.246627
1.240000 13.000000 1.173823
1.240000 14.000000 1.085522
1.240000 15.000000 0.982755
1.240000 16.000000 0.866425
1.240000 17.000000 0.737330
1.240000 18.000000 0.596176
1.240000 19.000000 0.443599
1.240000 20.000000 0.280169
1.240000 21.000000 0.106403
1.240000 22.000000 -0.077230
1.240000 23.000000 -0.270301
1.240000 24.000000 -0.472418
1.240000 25.000000 -0.683218
1.240000 26.000000 -0.902368
1.240000 27.000000 -1.129559
1.240000 28.000000 -1.364503
1.240000 29.000000 -1.606934
1.240000 30.000000 -1.856601
1.240000 31.000000 -2.113272
1.240000 32.000000 -2.376728
1.240000 33.000000 -2.646763
1.240000 34.000000 -2.923183
1.240000 35.000000 -3.205807
1.240000 36.000000 -3.494463
1.240000 37.000000 -3.788986
1.240000 38.000000 -4.089223
1.240000 39.000000 -4.395027
1.240000 40.000000 -4.706260
1.240000 41.000000 -5.022788
1.240000 42.000000 -5.344486
1.240000 43.000000 -5.671233
1.240000 44.000000 -6.002915
1.240000 45.000000 -6.339422
1.240000 46.000000 -6.680650
1.240000 47.000000 -7.026497
1.240000 48.000000 -7.376868
1.240000 49.000000 -7.731670
1.240000 50.000000 -8.090815

1.260000 0.000000 0.000000
1.260000 1.000000 0.401401
1.260000 2.000000 0.697891
1.260000 3.000000 0.923200
1.260000 4.000000 1.094752
1.260000 5.000000 1.223151
1.260000 6.000000 1.315522
1.260000 7.000000 1.376974
1.260000 8.000000 1.411353
1.260000 9.000000 1.421653
1.260000 10.000000 1.410274
1.260000 11.000000 1.379181
1.260000 12.000000 1.330013
1.260000 13.000000 1.264158
1.260000 14.000000 1.182806
1.260000 15.000000 1.086988
1.260000 16.000000 0.977607
1.260000 17.000000 0.855460
1.260000 18.000000 0.721256
1.260000 19.000000 0.575628
1.260000 20.000000 0.419147
1.260000 21.000000 0.252329
1.260000 22.000000 0.075645
1.260000 23.000000 -0.110478
1.260000 24.000000 -0.305645
1.260000 25.000000 -0.509497
1.260000 26.000000 -0.721698
1.260000 27.000000 -0.941940
1.260000 28.000000 -1.169935
1.260000 29.000000 -1.405417
1.260000 30.000000 -1.648135
1.260000 31.000000 -1.897857
1.260000 32.000000 -2.154364
1.260000 33.000000 -2.417450
1.260000 34.000000 -2.686922
1.260000 35.000000 -2.962597
1.260000 36.000000 -3.244304
1.260000 37.000000 -3.531878
1.260000 38.000000 -3.825166
1.260000 39.000000 -4.124022
1.260000 40.000000 -4.428305
1.260000 41.000000 -4.737885
1.260000 42.000000 -5.052634
1.260000 43.000000 -5.372432
1.260000 44.000000 -5.697165
1.260000 45.000000 -6.026724
1.260000 46.000000 -6.361002
1.260000 47.000000 -6.699901
1.260000 48.000000 -7.043323
1.260000 49.000000 -7.391176
1.260000 50.000000 -7.743372

1.280000 0.000000 0.000000
1.280000 1.000000 0.408240
1.280000 2.000000 0.711570
1.280000 3.000000 0.943719
1.280000 4.000000 1.122110
1.280000 5.000000 1.257348
1.280000 6.000000 1.356558
1.280000 7.000000 1.424850
1.280000 8.000000 1.466068
1.280000 9.000000 1.483207
1.280000 10.000000 1.478668
1.280000 11.000000 1.454415
1.280000 12.000000 1.412086
1.280000 13.000000 1.353071
1.280000 14.000000 1.278558
1.280000 15.000000 1.189580
1.280000 16.000000 1.087038
1.280000 17.000000 0.971730
1.280000 18.000000 0.844365
1.280000 19.000000 0.705577
1.280000 20.000000 0.555935
1.280000 21.000000 0.395957
1.280000 22.000000 0.226112
1.280000 23.000000 0.046829
1.280000 24.000000 -0.141499
1.280000 25.000000 -0.338511
1.280000 26.000000 -0.543873
1.280000 27.000000 -0.757275
1.280000 28.000000 -0.978431
1.280000 29.000000 -1.207073
1.280000 30.000000 -1.442952
1.280000 31.000000 -1.685835
1.280000 32.000000 -1.935503
1.280000 33.000000 -2.191749
1.280000 34.000000 -2.454382
1.280000 35.000000 -2.723218
1.280000 36.000000 -2.998084
1.280000 37.000000 -3.278819
1.280000 38.000000 -3.565268
1.280000 39.000000 -3.857284
1.280000 40.000000 -4.154728
1.280000 41.000000 -4.457468
1.280000 42.000000 -4.765378
1.280000 43.000000 -5.078337
1.280000 44.000000 -5.396231
1.280000 45.000000 -5.718950
1.280000 46.000000 -6.046389
1.280000 47.000000 -6.378448
1.280000 48.000000 -6.715030
1.280000 49.000000 -7.056044
1.280000 50.000000 -7.401400

1.300000 0.000000 0.000000
1.300000 1.000000 0.414973
1.300000 2.000000 0.725037
1.300000 3.000000 0.963919
1.300000 4.000000 1.149043
1.300000 5.000000 1.291015
1.300000 6.000000 1.396958
1.300000 7.000000 1.471984
1.300000 8.000000 1.519935
1.300000 9.000000 1.543808
1.300000 10.000000 1.546002
1.300000 11.000000 1.528482
1.300000 12.000000 1.492887
1.300000 13.000000 1.440605
1.300000 14.000000 1.372826
1.300000 15.000000 1.290580
1.300000 16.000000 1.194772
1.300000 17.000000 1.086198
1.300000 18.000000 0.965566
1.300000 19.000000 0.833511
1.300000 20.000000 0.690603
1.300000 21.000000 0.537358
1.300000 22.000000 0.374247
1.300000 23.000000 0.201697
1.300000 24.000000 0.020102
1.300000 25.000000 -0.170177
1.300000 26.000000 -0.368805
1.300000 27.000000 -0.575474
1.300000 28.000000 -0.789896
1.300000 29.000000 -1.011805
1.300000 30.000000 -1.240951
1.300000 31.000000 -1.477100
1.300000 32.000000 -1.720034
1.300000 33.000000 -1.969548
1.300000 34.000000 -2.225447
1.300000 35.000000 -2.487549
1.300000 36.000000 -2.755683
1.300000 37.000000 -3.029684
1.300000 38.000000 -3.309400
1.300000 39.000000 -3.594682
1.300000 40.000000 -3.885393
1.300000 41.000000 -4.181400
1.300000 42.000000 -4.482576
1.300000 43.000000 -4.788801
1.300000 44.000000 -5.099962
1.300000 45.000000 -5.415947
1.300000 46.000000 -5.736653
1.300000 47.000000 -6.061979
1.300000 48.000000 -6.391828
1.300000 49.000000 -6.726108
1.300000 50.000000 -7.064731

1.320000 0.000000 0.000000
1.320000 1.000000 0.421604
1.320000 2.000000 0.738298
1.320000 3.000000 0.983810
1.320000 4.000000 1.175565
1.320000 5.000000 1.324168
1.320000 6.000000 1.436742
1.320000 7.000000 1.518398
1.320000 8.000000 1.572980
1.320000 9.000000 1.603483
1.320000 10.000000 1.612307
1.320000 11.000000 1.601418
1.320000 12.000000 1.572454
1.320000 13.000000 1.526802
1.320000 14.000000 1.465654
1.320000 15.000000 1.390039
1.320000 16.000000 1.300861
1.320000 17.000000 1.198918
1.320000 18.000000 1.084917
1.320000 19.000000 0.959492
1.320000 20.000000 0.823214
1.320000 21.000000 0.676600
1.320000 22.000000 0.520119
1.320000 23.000000 0.354200
1.320000 24.000000 0.179236
1.320000 25.000000 -0.004412
1.320000 26.000000 -0.196410
1.320000 27.000000 -0.396448
1.320000 28.000000 -0.604240
1.320000 29.000000 -0.819518
1.320000 30.000000 -1.042034
1.320000 31.000000 -1.271552
1.320000 32.000000 -1.507856
1.320000 33.000000 -1.750739
1.320000 34.000000 -2.000007
1.320000 35.000000 -2.255479
1.320000 36.000000 -2.516982
1.320000 37.000000 -2.784353
1.320000 38.000000 -3.057438
1.320000 39.000000 -3.336090
1.320000 40.000000 -3.620170
1.320000 41.000000 -3.909546
1.320000 42.000000 -4.204091
1.320000 43.000000 -4.503687
1.320000 44.000000 -4.808216
1.320000 45.000000 -5.117571
1.320000 46.000000 -5.431647
1.320000 47.000000 -5.750341
1.320000 48.000000 -6.073560
1.320000 49.000000 -6.401210
1.320000 50.000000 -6.733202

1.340000 0.000000 0.000000
1.340000 1.000000 0.428135
1.340000 2.000000 0.751359
1.340000 3.000000 1.003403
1.340000 4.000000 1.201689
1.340000 5.000000 1.356822
1.340000 6.000000 1.475927
1.340000 7.000000 1.564114
1.340000 8.000000 1.625227
1.340000 9.000000 1.662261
1.340000 10.000000 1.677616
1.340000 11.000000 1.673258
1.340000 12.000000 1.650824
1.340000 13.000000 1.611704
1.340000 14.000000 1.557086
1.340000 15.000000 1.488002
1.340000 16.000000 1.405355
1.340000 17.000000 1.309942
1.340000 18.000000 1.202472
1.340000 19.000000 1.083578
1.340000 20.000000 0.953832
1.340000 21.000000 0.813749
1.340000 22.000000 0.663798
1.340000 23.000000 0.504410
1.340000 24.000000 0.335977
1.340000 25.000000 0.158860
1.340000 26.000000 -0.026607
1.340000 27.000000 -0.220115
